Date,Terms Data
2020-09-26,"{'19': 111191, 'coronavirus': 93899, 'covid19': 77298, 'cases': 21281, 'people': 19338, 'amp': 19033, 'new': 18224, 'trump': 16031, 'deaths': 14416, 'pandemic': 14107, 'us': 13871, '000': 11369, 'virus': 11281, 'via': 11143, '2020': 10414, 'like': 9171, 'casos': 9135, 'get': 9096, 'one': 8992, 'health': 8828, 'news': 8812, 'pilkadasehatpatuhprokes': 7576, 'world': 7561, 'realdonaldtrump': 7472, 'di': 7422, 'test': 7066, 'time': 7034, 'vaccine': 6930, 'dan': 6705, 'need': 6609, 'would': 6459, 'know': 6245, '26': 6240, 'death': 6207, 'many': 5907, 'et': 5801, 'si': 5775, 'lockdown': 5696, 'day': 5667, 'total': 5660, 'die': 5555, 'help': 5463, 'uk': 5416, 'please': 5410, 'could': 5335, 'positive': 5262, 'government': 5254, 'corona': 5231, 'china': 5215, 'cdc': 5189, 'florida': 5170, 'masks': 5149, 'still': 5149, '10': 5063, 'state': 5026, 'mask': 4998, 'see': 4963, 'today': 4891, 'go': 4874, 'kesehatan': 4868, 'pandemi': 4816, 'even': 4805, 'spread': 4694, 'des': 4692, 'da': 4671, 'americans': 4662, 'the': 4650, 'million': 4618, 'take': 4520, 'est': 4485, 'pandemia': 4463, 'going': 4441, 'due': 4434, 'ini': 4397, 'per': 4388, 'good': 4312, 'back': 4310, 'daily': 4298, 'il': 4278, 'think': 4238, 'restrictions': 4201, 'care': 4174, 'make': 4129, '20': 4097, 'since': 4083, 'india': 4077, 'app': 4072, 'protokol': 4064, 'kita': 4051, 'well': 4049, 'tests': 4018, '99': 4004, 'may': 4001, 'covidー19': 3998, 'says': 3992, 'first': 3992, 'public': 3986, 'country': 3965, 'nhs': 3950, '24': 3949}"
2020-09-27,"{'19': 91194, 'coronavirus': 85007, 'covid19': 70817, 'cases': 19374, 'amp': 16749, 'new': 16214, 'people': 16081, 'trump': 12537, 'pandemic': 12420, 'deaths': 11128, '000': 10555, 'us': 9999, 'virus': 9260, 'via': 9040, 'one': 8975, 'casos': 8589, '2020': 8273, 'get': 7424, 'news': 7390, 'health': 7213, 'like': 7075, 'world': 6589, 'di': 6244, 'et': 6118, 'time': 5911, '27': 5898, 'si': 5802, 'realdonaldtrump': 5698, 'test': 5626, 'would': 5540, 'million': 5315, 'death': 5247, 'need': 5227, 'know': 5206, 'day': 5135, 'des': 5120, 'positive': 5115, 'government': 5069, 'total': 5062, 'many': 4947, 'still': 4933, 'vaccine': 4877, 'could': 4791, 'est': 4745, 'go': 4570, 'lockdown': 4491, 'help': 4488, 'corona': 4452, 'il': 4408, 'pandemia': 4390, 'die': 4360, 'covidー19': 4327, 'please': 4320, 'uk': 4213, 'due': 4202, 'china': 4165, '10': 4075, 'even': 4047, 'see': 4023, 'take': 4016, 'dan': 4006, 'india': 3951, 'the': 3894, 'going': 3876, 'state': 3872, 'americans': 3816, 'today': 3811, 'care': 3793, 'read': 3758, 'mask': 3717, '24': 3708, 'work': 3660, 'think': 3655, 'year': 3639, 'back': 3581, 'says': 3545, 'masks': 3545, 'also': 3536, 'du': 3523, '20': 3498, 'madrid': 3491, 'home': 3470, 'pas': 3421, 'good': 3400, 'da': 3373, 'nuevos': 3361, 'well': 3361, 'per': 3357, 'first': 3328, 'spread': 3317, 'cdc': 3298, 'may': 3282, 'rate': 3255, 'country': 3249, 'last': 3223, 'died': 3210, 'tests': 3199, 'vote': 3174, 'right': 3160, 'public': 3149}"
2020-09-28,"{'19': 136989, 'coronavirus': 121388, 'covid19': 119575, 'cases': 27627, 'new': 26271, 'amp': 24625, 'people': 23801, 'pandemic': 20121, 'trump': 20100, 'via': 16823, 'us': 14766, 'deaths': 14295, 'one': 13706, 'million': 12607, 'health': 12364, 'virus': 12321, 'casos': 12128, '2020': 12037, 'news': 11930, '000': 11613, 'get': 10972, 'help': 10631, 'like': 10348, 'di': 9294, 'world': 9235, 'test': 9177, 'time': 8985, '28': 8914, 'et': 8701, 'death': 8620, 'realdonaldtrump': 8012, 'need': 7856, 'government': 7784, 'know': 7651, 'positive': 7563, 'would': 7524, 'many': 7485, 'vaccine': 7435, 'today': 7435, 'tests': 7339, '10': 7247, 'still': 6991, 'due': 6795, 'des': 6763, 'pandemia': 6762, 'testing': 6751, 'day': 6626, 'could': 6519, 'back': 6435, 'corona': 6421, 'says': 6412, 'first': 6321, 'si': 6286, 'total': 6210, 'il': 6204, 'please': 6202, 'see': 6176, 'die': 6162, 'global': 6132, 'go': 6097, 'lockdown': 5832, 'even': 5807, 'good': 5789, 'public': 5697, 'est': 5681, 'uk': 5608, 'du': 5592, 'work': 5591, 'india': 5557, 'year': 5498, 'per': 5475, 'take': 5465, 'cdc': 5446, 're': 5427, 'last': 5390, 'going': 5355, 'read': 5329, 'school': 5314, 'dan': 5272, 'state': 5256, 'make': 5253, 'care': 5207, 'mask': 5186, 'china': 5068, 'data': 5066, 'the': 5058, 'crisis': 5009, 'well': 4994, 'da': 4955, '20': 4949, 'week': 4915, 'also': 4888, 'want': 4855, 'home': 4850, 'rate': 4849, 'update': 4841, 'may': 4828, 'president': 4735, 'live': 4731, 'right': 4725}"
2020-09-29,"{'19': 149158, 'covid19': 135553, 'coronavirus': 128472, 'trump': 30881, 'amp': 27967, 'people': 26757, 'cases': 25853, 'new': 25722, 'pandemic': 24209, 'deaths': 18837, 'us': 16720, 'via': 16019, '000': 15045, 'one': 14518, 'get': 14169, 'health': 13787, 'virus': 13712, 'million': 12714, '2020': 12462, 'news': 12171, 'biden': 11980, 'casos': 11223, 'like': 11115, 'world': 11103, 'positive': 10857, 'vaccine': 10378, 'test': 10310, 'need': 9966, 'realdonaldtrump': 9736, 'time': 9509, 'di': 9034, 'death': 8971, 'tests': 8932, 'know': 8878, 'would': 8816, 'help': 8796, 'et': 8382, 'debates2020': 8359, '29': 8100, 'says': 7866, 'first': 7846, 'today': 7735, 'still': 7584, 'many': 7569, 'back': 7562, 'could': 7375, 'due': 7320, 'china': 7271, 'pandemia': 7039, 'children': 6997, 'government': 6956, '10': 6946, 'please': 6945, 'debate': 6941, 'school': 6885, 'take': 6877, 'even': 6849, 'des': 6822, 'die': 6791, 'well': 6744, 'global': 6561, 'see': 6552, 'day': 6461, 'si': 6419, 'go': 6415, 'care': 6395, 'may': 6387, 'corona': 6349, 'president': 6346, 'il': 6280, 'total': 6263, 'americans': 6256, 'testing': 6228, 'good': 6173, 'said': 6141, 'plan': 6121, 'make': 6078, 'state': 6001, 'going': 5960, 'also': 5958, 'schools': 5948, 'work': 5913, 'died': 5892, 'response': 5854, 'public': 5835, 'mask': 5783, 'the': 5773, 'say': 5754, 'da': 5749, 'est': 5743, 'lockdown': 5730, 'uk': 5708, 'per': 5638, 'risk': 5599, 'vote': 5594, 'crisis': 5553, 're': 5537, 'business': 5531, 'year': 5505, 'way': 5502}"
2020-09-30,"{'19': 136011, 'covid19': 114717, 'coronavirus': 112299, 'amp': 25356, 'cases': 24458, 'new': 23426, 'trump': 22624, 'people': 20846, 'pandemic': 20307, 'us': 14283, 'via': 13692, 'health': 13150, '000': 12675, '2020': 12411, 'deaths': 12258, 'virus': 12119, 'one': 11421, 'get': 10723, 'casos': 10639, 'realdonaldtrump': 10260, '30': 10154, 'news': 9826, 'like': 9618, 'vaccine': 9345, 'test': 8787, 'time': 8551, 'need': 8516, 'today': 8107, 'help': 8063, 'di': 8005, 'due': 7797, 'positive': 7746, 'would': 7696, 'biden': 7600, 'et': 7161, 'world': 7025, 'know': 6899, '10': 6863, 'still': 6673, 'government': 6614, 'many': 6582, 'says': 6564, 'pandemia': 6432, 'death': 6305, 'day': 6211, 'could': 6108, 'da': 6027, 'please': 6027, 'state': 5992, 'take': 5965, 'back': 5895, 'lockdown': 5889, 'care': 5831, 'see': 5816, 'testing': 5782, 'si': 5697, 'first': 5645, 'total': 5633, 'die': 5621, 'des': 5605, 'vote': 5601, 'corona': 5552, 'last': 5542, 'tests': 5508, 'work': 5473, 'uk': 5374, 'support': 5278, 'the': 5233, 'per': 5221, 'said': 5197, 'year': 5160, 'go': 5135, 'well': 5106, 'il': 5095, 'even': 5038, 'good': 5036, 'read': 5034, 'india': 5025, 'crisis': 5004, 'million': 4991, 'spread': 4927, 'make': 4859, 'may': 4855, 'mask': 4851, 'data': 4820, 'plan': 4818, 'china': 4800, 'way': 4728, 'americans': 4725, 'debate': 4713, 'risk': 4690, 'public': 4686, 'dan': 4673, 'live': 4669, 'country': 4669, 'du': 4591, 'going': 4567, 'school': 4558, 're': 4547, 'children': 4513}"
2020-10-01,"{'19': 151839, 'covid19': 125381, 'coronavirus': 124210, 'trump': 43436, 'amp': 27283, 'new': 24651, 'cases': 24226, 'people': 23701, 'pandemic': 21111, 'positive': 19908, 'virus': 17792, 'hope': 17505, 'via': 15242, 'one': 14640, 'get': 14451, 'us': 14208, 'realdonaldtrump': 13647, 'hicks': 13182, 'health': 12788, '2020': 12560, 'test': 12508, 'deaths': 12332, '000': 12214, 'tests': 12187, 'news': 12066, 'like': 11782, 'da': 10858, 'mask': 10612, 'casos': 10191, 'pandemia': 10166, 'time': 9758, 'would': 9711, 'di': 9678, 'vaccine': 9419, 'president': 9121, '10': 9081, 'need': 8898, 'know': 8412, 'says': 8338, 'india': 8269, 'et': 8269, 'help': 8132, 'today': 8083, 'many': 7550, 'tested': 7548, 'study': 7541, 'day': 7525, 'still': 7405, 'first': 7272, 'quarantine': 7229, 'world': 7193, 'please': 7119, 'des': 6964, 'could': 6921, 'care': 6906, 'due': 6890, 'see': 6677, 'state': 6676, 'go': 6656, 'back': 6655, 'government': 6604, 'getting': 6588, 'the': 6555, 'house': 6528, 'il': 6438, 'testing': 6434, 'take': 6429, 'si': 6288, 'wear': 6260, 'well': 6203, 'good': 6154, 'going': 6058, 'even': 6023, 'work': 5969, 'death': 5902, 'public': 5894, 'may': 5849, 'said': 5849, 'aide': 5823, 'home': 5732, 'top': 5729, 'die': 5715, 'est': 5681, 'masks': 5654, 'say': 5611, 'dan': 5570, 'total': 5541, 'think': 5512, 'read': 5497, 'spread': 5474, 'year': 5458, 'make': 5396, 'jairbolsonaro': 5382, 'vote': 5378, 'lockdown': 5371, 'milhões': 5330, 'americans': 5321, '20': 5299, 'also': 5264, 'per': 5249}"
2020-10-02,"{'covid': 245559, '19': 214039, 'coronavirus': 200634, 'covid19': 180743, 'positive': 91940, 'president': 67559, 'realdonaldtrump': 46410, 'tested': 43412, 'amp': 42768, 'donald': 41561, 'people': 41348, 'test': 39540, 'virus': 36635, 'first': 33142, 'get': 32610, 'mask': 30985, 'like': 29223, 'news': 28318, 'melania': 28144, 'trumphascovid': 27795, 'lady': 25897, 'one': 25832, 'us': 25415, 'biden': 24858, 'flotus': 23640, 'tests': 23325, 'would': 22953, 'via': 22419, 'hope': 21991, 'new': 21574, 'hoax': 20926, 'house': 18885, 'wear': 18768, 'well': 18724, 'pandemic': 18135, 'cases': 18121, 'white': 18033, 'know': 17841, 'time': 16622, 'got': 16615, 'says': 15710, 'said': 15512, 'think': 15154, 'could': 15070, 'diagnosis': 14985, 'potus': 14416, 'good': 14397, 'testing': 14280, '2020': 14113, 'debate': 14090, 'health': 13900, 'going': 13813, 'positivo': 13799, '000': 13647, 'keep': 13566, 'even': 13411, 'take': 13348, 'still': 13323, 'see': 13289, 'the': 13287, 'say': 13206, 'right': 12738, 'go': 12687, 'masks': 12630, 'many': 12520, 'world': 12230, 'really': 11989, 'need': 11717, 'recovery': 11680, 'negative': 11543, 'day': 11323, 'days': 11074, 'die': 10885, 'election': 10864, 'deaths': 10838, 'getting': 10687, 'hospital': 10661, 'god': 10645, 'also': 10462, 'may': 10457, 'today': 10389, 'americans': 10380, 'please': 10367, 'social': 10316, 'symptoms': 10109, 'way': 10036, 'believe': 10008, 'joe': 9962, 'care': 9863, 'karma': 9858, 'let': 9848, 'anyone': 9797, 'safe': 9767, 'want': 9699, 'trumpcovid': 9496, 'back': 9491, 'never': 9456, 'wish': 9396, 'hicks': 9356, 'quarantine': 9253}"
2020-10-03,"{'19': 159520, 'coronavirus': 136538, 'covid19': 129828, 'trump': 128456, 'positive': 41732, 'people': 35594, 'amp': 33568, 'president': 33563, 'realdonaldtrump': 30096, 'virus': 24586, 'get': 22602, 'like': 22120, 'new': 21461, 'cases': 20939, 'us': 19280, 'one': 19185, 'via': 18957, 'test': 18552, 'mask': 17446, 'tested': 17357, 'would': 17195, 'news': 15021, 'donald': 14418, 'pandemic': 14341, 'house': 14233, 'white': 14223, 'tests': 13866, 'know': 13816, 'well': 12949, 'hospital': 12620, 'health': 12309, 'time': 12257, '000': 11868, 'deaths': 11792, 'diagnosis': 11552, 'gop': 11342, 'many': 10949, 'think': 10861, 'masks': 10750, 'biden': 10641, 'could': 10617, 'said': 10562, 'even': 10553, 'still': 10207, 'got': 10111, '2020': 10028, 'going': 9927, 'first': 9767, 'see': 9461, 'go': 9454, 'wear': 9423, 'di': 9345, 'good': 9333, 'the': 9265, 'take': 9199, 'day': 9104, 'say': 9050, 'debate': 9008, 'need': 9002, 'world': 8976, 'right': 8944, 'says': 8823, 'care': 8728, 'vote': 8503, 'testing': 8466, 'campaign': 8389, 'americans': 8271, 'death': 8155, 'die': 8016, '10': 7942, 'casos': 7921, 'hope': 7893, 'infected': 7887, 'back': 7799, 'prokesuntukkitasemua': 7759, 'also': 7749, 'trumphascovid': 7722, 'really': 7695, 'keep': 7613, 'want': 7565, 'spread': 7564, 'days': 7553, 'china': 7541, 'getting': 7475, 're': 7389, 'way': 7248, 'country': 7168, 'potus': 7131, 'make': 7094, 'may': 7078, 'hoax': 7070, 'social': 7021, 'please': 6949, 'let': 6735, 'never': 6662, 'chris': 6638, 'republicans': 6466, 'everyone': 6445, 'god': 6417, 'since': 6385}"
2020-10-04,"{'19': 148131, 'coronavirus': 128024, 'covid19': 121797, 'trump': 108895, 'people': 32430, 'amp': 31940, 'president': 31291, 'realdonaldtrump': 28955, 'cases': 22992, 'positive': 22798, 'virus': 22461, 'new': 21723, 'get': 19194, 'mask': 19125, 'like': 18429, 'us': 18016, 'via': 17311, 'one': 16310, 'would': 15695, 'could': 14286, 'pandemic': 14130, 'test': 14044, 'news': 13463, 'hospital': 13175, '000': 12665, 'health': 12288, 'know': 11959, 'masks': 11885, 'wear': 11719, 'donald': 11624, 'biden': 11090, 'deaths': 10853, 'even': 10446, 'tested': 10372, 'time': 10363, 'white': 10316, 'infected': 10310, 'house': 10283, 'think': 9855, '10': 9763, 'still': 9760, 'many': 9618, 'say': 9597, 'world': 9363, '2020': 9257, 'americans': 9077, 'di': 9045, 'going': 8926, 'says': 8926, 'first': 8916, 'go': 8805, 'need': 8701, 'day': 8665, 'see': 8500, 'well': 8482, 'care': 8320, 'casos': 8316, 'take': 8309, 'said': 8038, 'back': 7982, 'hope': 7870, 'diagnosis': 7818, 'days': 7777, 'great': 7768, 'die': 7757, 'good': 7724, 'really': 7699, 'vote': 7692, 'the': 7615, 'doctor': 7558, 'tests': 7463, 'may': 7350, 'risk': 7260, 'got': 7224, 'right': 7090, 'also': 6904, 'sick': 6819, 'want': 6780, 'patients': 6726, 're': 6719, 'today': 6659, 'make': 6632, 'death': 6589, 'kenzo': 6439, 'please': 6358, 'gop': 6351, 'medical': 6345, 'man': 6314, 'around': 6297, 'way': 6184, 'il': 6168, 'work': 6163, 'never': 6158, 'china': 6155, 'let': 6152, 'spread': 6141, 'last': 6114, 'si': 6099, 'doctors': 6062, 'country': 6044}"
2020-10-05,"{'19': 192462, 'covid19': 175416, 'coronavirus': 152965, 'trump': 117333, 'realdonaldtrump': 46544, 'people': 42042, 'amp': 40775, 'president': 33772, 'positive': 30099, 'cases': 26603, 'new': 26214, 'get': 25998, 'like': 25580, 'house': 25245, 'virus': 24677, 'white': 24355, 'mask': 22961, 'us': 21168, 'via': 20893, 'one': 20861, 'pandemic': 20007, '000': 19839, 'says': 18729, 'health': 17508, 'would': 17506, 'infected': 16980, 'news': 16035, 'test': 15639, 'hospital': 15512, '10': 15000, 'know': 14561, 'americans': 13910, 'still': 13684, 'tests': 13353, 'time': 13202, '2020': 13114, 'could': 13053, 'even': 12898, 'masks': 12783, 'great': 12729, 'deaths': 12719, 'world': 12620, 'many': 12365, 'care': 11941, 'go': 11776, 'biden': 11739, 'donald': 11657, 'back': 11605, 'vote': 11558, 'need': 11496, 'see': 11493, 'really': 11484, 'going': 11466, 'di': 11464, 'well': 11417, 'tested': 11274, 'think': 11234, 'take': 11220, 'say': 11202, 'doctor': 10801, 'days': 10698, 'wear': 10626, 'let': 10514, 'casos': 10244, 'day': 10000, 'got': 9959, 'today': 9949, 'said': 9944, 'good': 9891, 'spread': 9888, 'may': 9779, 'die': 9578, 'died': 9545, 'getting': 9304, 'right': 9277, 're': 9104, 'please': 9071, 'the': 8927, 'never': 8873, 'make': 8804, 'death': 8761, 'trumpcovid19': 8717, 'also': 8696, 'cdc': 8689, 'et': 8672, 'states': 8624, 'crazy': 8624, 'first': 8320, 'life': 8276, 'want': 8261, 'way': 8229, 'work': 8209, 'buy': 8186, 'testing': 8042, 'man': 7984, 'due': 7974, 'government': 7949, 'last': 7929, 'everyone': 7925, 'thought': 7912}"
2020-10-06,"{'19': 209004, 'coronavirus': 161959, 'covid19': 144785, 'trump': 123996, 'people': 45219, 'realdonaldtrump': 43119, 'amp': 40839, 'president': 29525, 'new': 27016, 'positive': 26039, 'get': 25383, 'cases': 24751, 'via': 24660, 'house': 24500, 'like': 24427, 'us': 23985, 'virus': 23385, 'white': 23344, 'pandemic': 21380, 'one': 20898, 'mask': 18097, 'says': 17827, '000': 17387, 'would': 17297, 'health': 17127, 'news': 15814, 'flu': 15802, 'taatiprokeshindarikerumunan': 15647, 'deaths': 15632, 'americans': 15099, 'still': 15005, 'know': 14419, 'di': 14271, '2020': 13893, 'vote': 13781, 'time': 13758, 'need': 13448, 'biden': 13309, 'care': 12969, 'election': 12911, 'even': 12776, 'donald': 12769, '10': 12588, 'tests': 12578, 'could': 12267, 'test': 11752, 'take': 11732, 'many': 11694, 'vaccine': 11610, 'relief': 11575, 'going': 11546, 'world': 11509, 'go': 11509, 'said': 11318, 'let': 11135, 'think': 10978, 'want': 10919, 'back': 10898, 'help': 10874, 'tested': 10803, 'see': 10729, 're': 10659, 'well': 10559, 'die': 10422, 'debate': 10283, 'say': 10266, 'infected': 10159, 'casos': 9954, 'day': 9923, 'stimulus': 9914, 'the': 9908, 'good': 9902, 'right': 9873, 'really': 9620, 'penyebaran': 9565, 'death': 9558, 'today': 9344, 'days': 9163, 'hospital': 9033, 'died': 9006, 'please': 8972, 'man': 8909, 'government': 8907, 'make': 8857, 'country': 8843, 'first': 8816, 'america': 8808, 'last': 8710, 'got': 8676, 'gop': 8646, 'work': 8592, 'year': 8506, 'may': 8470, 'way': 8447, 'spread': 8422, 'life': 8376, 'american': 8294, 'live': 8250, 'miller': 8150, 'also': 7966}"
2020-10-07,"{'19': 179382, 'coronavirus': 159071, 'covid19': 132536, 'trump': 84156, 'people': 35731, 'amp': 35501, 'new': 30195, 'realdonaldtrump': 28487, 'cases': 27096, 'pandemic': 23523, 'via': 22892, 'us': 22113, 'like': 19945, 'virus': 18977, 'pence': 18695, 'get': 18649, 'positive': 18591, 'president': 18086, 'one': 17842, 'house': 16817, 'white': 16260, 'health': 16187, 'would': 15742, '000': 15030, 'news': 14645, 'deaths': 14284, 'says': 13511, '2020': 12993, 'time': 12266, 'world': 11782, 'test': 11779, 'americans': 11774, 'debate': 11762, 'know': 11628, 'still': 11303, 'could': 11237, '10': 11165, 'need': 11127, 'help': 11111, 'mask': 11052, 'casos': 10640, 'biden': 10193, 'many': 10177, 'china': 9953, 'even': 9902, 'di': 9753, 'see': 9346, 'donald': 9260, 'tested': 9241, 'said': 9238, 'vaccine': 9194, 'tests': 9120, 'care': 9090, 'take': 8844, 'going': 8827, 'go': 8739, 'flu': 8727, 'back': 8679, 'response': 8658, 'the': 8630, 'die': 8600, 'think': 8495, 'today': 8484, 'day': 8467, 'vote': 8431, 'good': 8387, 'vpdebate': 8337, 'may': 8189, 'covid_19': 8187, 'also': 8020, 'days': 8013, 'due': 7991, 'well': 7983, 'say': 7934, 'government': 7896, 'want': 7871, 'vp': 7810, 'let': 7754, 'work': 7697, 'right': 7688, 'et': 7648, 'last': 7554, 'god': 7542, 'death': 7533, 're': 7513, 'please': 7430, 'make': 7429, 'relief': 7421, 'testing': 7374, 'first': 7373, 'spread': 7348, 'infected': 7210, 'country': 7206, 'got': 7009, 'il': 6901, 'way': 6875, 'year': 6874, 'american': 6861, 'state': 6840, 'much': 6835}"
2020-10-08,"{'19': 157906, 'coronavirus': 131745, 'covid19': 120313, 'trump': 65151, 'amp': 29646, 'people': 29229, 'new': 27601, 'cases': 25859, 'realdonaldtrump': 23035, 'pandemic': 21727, 'via': 18950, 'us': 16961, 'virus': 16342, 'get': 15052, 'like': 14977, 'health': 14857, 'one': 14770, 'president': 13872, 'debate': 13402, 'positive': 13206, '000': 13052, 'pence': 12574, 'deaths': 12544, 'news': 12507, 'would': 12044, 'time': 11709, 'test': 11562, 'house': 11547, '2020': 11449, 'white': 11184, 'says': 11078, '10': 10389, 'casos': 10329, 'know': 10016, 'di': 9663, 'could': 9506, 'still': 9043, 'biden': 9028, 'many': 8873, 'world': 8811, 'china': 8623, 'need': 8621, 'even': 8532, 'take': 8320, 'said': 8027, 'americans': 7998, 'die': 7994, 'mask': 7961, 'day': 7744, 'tested': 7677, 'last': 7664, 'help': 7656, 'go': 7547, 'due': 7493, 'going': 7445, 'also': 7373, 'today': 7314, 'see': 7313, 'il': 7296, 'et': 7247, 'vaccine': 7245, 'death': 7219, 'spread': 7160, 'good': 7132, 'flu': 7061, 'think': 7043, 'response': 7033, 'back': 6972, 'say': 6916, 'government': 6859, 'the': 6828, 'donald': 6788, 'care': 6752, 'want': 6700, 'days': 6685, 'lockdown': 6560, 'make': 6548, 'well': 6530, 'may': 6518, 'public': 6419, 'please': 6292, 'let': 6240, 'infected': 6226, 'vote': 6206, 'tests': 6167, 'year': 6155, 'corona': 6115, 'first': 6107, 'since': 6055, 'testing': 6009, 're': 6000, 'right': 5989, 'country': 5910, 'covid_19': 5883, 'work': 5878, 'state': 5779, 'per': 5777, 'si': 5764, 'week': 5749, 'des': 5636}"
2020-10-09,"{'19': 152629, 'coronavirus': 129660, 'covid19': 119745, 'trump': 55500, 'amp': 29201, 'cases': 28654, 'new': 28164, 'people': 28010, 'pandemic': 20839, 'via': 19259, 'realdonaldtrump': 18912, 'virus': 16409, 'us': 16293, 'health': 16139, 'get': 16030, 'test': 15728, 'one': 15051, 'like': 13695, 'positive': 13596, 'news': 13311, '000': 12740, 'deaths': 12032, '10': 11872, '2020': 11850, 'house': 11685, 'casos': 11254, 'would': 11217, 'time': 11171, 'white': 11106, 'president': 10878, 'know': 10241, 'says': 9263, 'take': 9235, 'di': 9229, 'day': 9228, 'world': 9211, 'still': 9113, 'need': 8820, 'many': 8576, 'china': 8479, 'public': 8145, 'help': 7944, 'even': 7907, 'die': 7825, 'tested': 7770, 'could': 7691, 'go': 7625, 'see': 7607, 'today': 7567, 'last': 7559, 'since': 7523, 'the': 7500, 'death': 7463, 'first': 7448, 'going': 7388, 'spread': 7298, 'work': 7274, 'mask': 7257, 'il': 7138, 'due': 7061, 'said': 6956, 'et': 6946, 'well': 6904, 'also': 6875, 'good': 6844, 'care': 6801, 'government': 6792, 'days': 6791, 'masks': 6755, 'state': 6710, 'want': 6700, 'back': 6641, 'week': 6618, 'please': 6579, 'debate': 6551, 'si': 6511, 'think': 6507, 'corona': 6290, 'vaccine': 6289, 'lockdown': 6273, 'per': 6254, 'vote': 6197, 're': 6175, 'make': 6164, 'testing': 6163, 'may': 6130, 'year': 6090, 'madrid': 6039, 'country': 5988, 'biden': 5942, 'americans': 5889, 'tests': 5870, 'donald': 5862, 'pandemia': 5850, 'right': 5802, 'total': 5716, 'uk': 5702, 'say': 5674, 'des': 5598, 'da': 5591}"
